t_wall,scan_stamp_sec,odom_stamp_sec,camera_stamp_sec,goal_stamp_sec,goal_x,goal_y,camera_h,camera_w,velocity,goal_distance,goal_angle,state_0,state_1,state_2,state_3,state_4,state_5,state_6,state_7,state_8,state_9,state_10,state_11,state_12,state_13,state_14,state_15,state_16,state_17
1774177509.529386,497.459000,497.517000,497.471000,1774177509.431235,2.000000,2.000000,480,640,0.000282,2.604619,0.332653,0.721112,0.632730,0.630364,0.671250,0.878612,1.698149,2.852110,1.829013,3.513218,3.828040,1.320269,9.849802,9.849802,9.849802,9.849802,0.000282,2.604619,0.332653
1774177509.629634,497.559000,497.617000,497.471000,1774177509.431235,2.000000,2.000000,480,640,0.000343,2.604456,0.270701,0.692842,0.625688,0.625513,0.682795,0.929304,1.997279,2.537223,1.834053,3.504456,2.628763,1.330722,9.876256,9.876256,9.876256,9.876256,0.000343,2.604456,0.270701
1774177509.729703,497.659000,497.717000,497.671000,1774177509.631348,2.000000,2.000000,480,640,0.003590,2.604333,0.209619,0.669671,0.621015,0.621913,0.697825,0.991602,2.444215,2.294385,1.822253,3.504902,2.017519,1.330984,9.902981,9.902981,9.902981,0.880852,0.003590,2.604333,0.209619
1774177509.833038,497.759000,497.817000,497.771000,1774177509.631348,2.000000,2.000000,480,640,0.002301,2.604166,0.149124,0.650205,0.616788,0.620891,0.716988,1.067675,3.166267,2.104456,1.826800,3.513887,1.652064,1.340224,9.866798,9.866798,9.866798,0.825917,0.002301,2.604167,0.149124
1774177509.930053,497.859000,497.917000,497.871000,1774177509.831222,2.000000,2.000000,480,640,0.001846,2.603996,0.089322,0.634614,0.612955,0.622497,0.740224,1.161698,4.521482,1.952432,1.833238,3.506815,1.410132,1.348764,9.887610,9.887610,9.887610,0.780487,0.001846,2.603997,0.089322
1774177510.029610,497.959000,498.017000,497.971000,1774177509.831222,2.000000,2.000000,480,640,0.005233,2.603851,0.030385,0.622303,0.609540,0.626652,0.768391,1.280158,5.328763,1.828185,1.838774,3.514489,1.346542,1.378980,9.847136,9.847136,9.847136,0.742535,0.005233,2.603851,0.030385
1774177510.129812,498.059000,498.117000,498.071000,1774177510.031285,2.000000,2.000000,480,640,0.000638,2.603739,-0.027067,0.612725,0.606376,0.633400,0.801665,1.429861,3.317702,1.821378,3.520699,4.091684,1.353266,9.861294,9.861294,9.861294,9.861294,0.711118,0.000638,2.603739,-0.027067
1774177510.229481,498.159000,498.217000,498.171000,1774177510.031285,2.000000,2.000000,480,640,0.000472,2.603671,-0.083450,0.605874,0.603541,0.642386,0.840180,1.620694,2.919346,1.816960,3.517252,4.105187,1.358974,9.871031,9.871031,9.871031,9.871031,0.685005,0.000472,2.603671,-0.083450
1774177510.333532,498.259000,498.317000,498.171000,1774177510.231230,2.000000,2.000000,480,640,0.000747,2.603601,-0.138938,0.601303,0.601002,0.654051,0.886064,1.881929,2.618976,1.813906,3.514871,2.905066,1.363832,9.877681,9.877681,9.877681,9.877681,0.663233,0.000747,2.603601,-0.138938
1774177510.429352,498.359000,498.417000,498.371000,1774177510.231230,2.000000,2.000000,480,640,0.000659,2.603523,-0.193541,0.598805,0.599294,0.668476,0.940357,2.241096,2.385116,1.812101,3.513460,2.271663,1.367814,9.881270,9.881270,9.881270,0.860752,0.645196,0.000659,2.603523,-0.193541
1774177510.529741,498.459000,498.517000,498.471000,1774177510.431224,2.000000,2.000000,480,640,0.000854,2.603443,-0.247242,0.596938,0.599627,0.686023,1.005522,2.788563,2.198597,1.811535,3.513001,1.881767,1.370907,9.881727,9.881727,9.881727,0.813727,0.630398,0.000854,2.603443,-0.247242
1774177510.629494,498.559000,498.617000,498.571000,1774177510.431224,2.000000,2.000000,480,640,0.000906,2.603358,-0.300059,0.595375,0.602014,0.706576,1.082665,3.681963,2.046964,1.812193,3.513477,1.618637,1.373113,9.879042,9.879042,9.879042,0.774475,0.618446,0.000906,2.603358,-0.300059
1774177510.736834,498.659000,498.717000,498.571000,1774177510.631268,2.000000,2.000000,480,640,0.000956,2.603269,-0.352010,0.594146,0.606307,0.730323,1.175599,5.292051,1.921801,1.814080,3.514888,1.429882,1.374439,9.873223,9.873223,9.873223,0.741549,0.609020,0.000956,2.603269,-0.352010
1774177510.829585,498.759000,498.817000,498.771000,1774177510.631268,2.000000,2.000000,480,640,0.001431,2.603180,-0.403106,0.593200,0.612590,0.758117,1.287663,5.286801,1.817150,1.812195,3.560927,1.385878,1.409652,9.864414,9.864414,9.864414,0.713840,0.601864,0.001431,2.603180,-0.403106
1774177510.929774,498.859000,498.917000,498.771000,1774177510.831234,2.000000,2.000000,480,640,0.001052,2.603083,-0.453421,0.592539,0.620834,0.790539,1.429150,3.270377,1.801713,1.902987,4.086503,1.385477,9.852719,9.852719,9.852719,9.852719,0.690500,0.596772,0.001052,2.603083,-0.453421
1774177511.034672,498.959000,499.017000,498.771000,1774177510.831234,2.000000,2.000000,480,640,0.001082,2.602987,-0.502965,0.592154,0.631197,0.827570,1.606301,2.924419,1.794015,3.499738,4.315729,1.384276,9.838405,9.838405,9.838405,9.838405,0.670857,0.593580,0.001082,2.602988,-0.502965
1774177511.129654,499.059000,499.117000,499.071000,1774177511.031452,2.000000,2.000000,480,640,0.000593,2.602913,-0.551827,0.592041,0.643411,0.869811,1.833347,2.653884,1.800164,3.504368,3.188583,1.393645,9.821691,9.821691,9.821691,0.907314,0.654386,0.592162,0.000593,2.602913,-0.551827
1774177511.229432,499.159000,499.217000,499.171000,1774177511.031452,2.000000,2.000000,480,640,0.000541,2.602942,-0.599927,0.592400,0.657999,0.919517,2.144038,2.436982,1.793971,3.509805,2.549290,1.390959,9.863993,9.863993,9.863993,0.859987,0.640588,0.592127,0.000541,2.602942,-0.599927
1774177511.329406,499.259000,499.317000,499.271000,1774177511.231212,2.000000,2.000000,480,640,0.000617,2.602986,-0.647369,0.594169,0.674457,0.976407,2.576231,2.259937,1.783617,3.502428,2.138906,1.393245,9.842045,9.842045,9.842045,0.819962,0.629128,0.592340,0.000617,2.602986,-0.647369
1774177511.429405,499.359000,499.417000,499.371000,1774177511.231212,2.000000,2.000000,480,640,0.000640,2.603022,-0.694250,0.597516,0.693573,1.042098,3.218271,2.112620,1.792491,3.498590,1.853249,1.395233,9.816831,9.816831,9.816831,0.785960,0.619830,0.592784,0.000640,2.603022,-0.694250
1774177511.533053,499.459000,499.517000,499.471000,1774177511.431238,2.000000,2.000000,480,640,0.000720,2.603052,-0.740651,0.602474,0.715654,1.120914,4.310626,1.988371,1.776348,3.505903,1.643303,1.396956,9.854709,9.854709,9.854709,0.756938,0.612477,0.593469,0.000720,2.603052,-0.740651
1774177511.629529,499.559000,499.617000,499.571000,1774177511.431238,2.000000,2.000000,480,640,0.000765,2.603077,-0.786656,0.608883,0.740317,1.212731,5.246901,1.882291,1.780444,3.489518,1.482636,1.397158,9.827326,9.827326,9.827326,0.732081,0.606895,0.594370,0.000765,2.603077,-0.786656
1774177511.734611,499.659000,499.717000,499.671000,1774177511.631280,2.000000,2.000000,480,640,0.001192,2.603100,-0.832343,0.616965,0.768694,1.324456,3.596359,1.790801,1.771362,3.551475,1.403461,1.416100,9.799317,9.799317,9.799317,0.710759,0.602955,0.595469,0.001192,2.603100,-0.832343
1774177511.829422,499.759000,499.817000,499.771000,1774177511.631280,2.000000,2.000000,480,640,0.001138,2.603113,-0.877850,0.626832,0.801375,1.462734,3.203639,1.769900,1.852644,4.035296,1.397196,1.450743,9.831800,9.831800,9.831800,0.692481,0.600557,0.596801,0.001138,2.603113,-0.877850
1774177511.930101,499.859000,499.917000,499.771000,1774177511.831244,2.000000,2.000000,480,640,0.000549,2.603128,-0.923197,0.638274,0.838000,1.634178,2.893652,1.764881,3.489425,4.548388,1.402790,9.802070,9.802070,9.802070,0.970344,0.676857,0.599640,0.598309,0.000549,2.603128,-0.923198
1774177512.029644,499.959000,500.017000,499.771000,1774177511.831244,2.000000,2.000000,480,640,0.000893,2.603140,-0.968517,0.651902,0.880899,1.854366,2.642776,1.759568,3.479612,3.444067,1.395846,9.834201,9.834201,9.834201,0.920807,0.663581,0.600166,0.600033,0.000893,2.603140,-0.968517
1774177512.129574,500.059000,500.117000,500.071000,1774177512.031258,2.000000,2.000000,480,640,0.200145,2.598545,-0.999222,0.668520,0.931998,2.156435,2.430429,1.761153,3.479229,2.767715,1.400986,9.808388,9.808388,9.808388,0.878067,0.652794,0.602663,0.603196,0.200145,2.598545,-0.999222
1774177512.229408,500.159000,500.217000,500.171000,1774177512.031258,2.000000,2.000000,480,640,0.200424,2.587752,-0.996952,0.686873,0.959715,2.236621,2.387398,1.746436,3.463252,2.697664,1.385460,9.766778,9.766778,9.766778,0.898374,0.669048,0.618356,0.618982,0.200424,2.587752,-0.996952
1774177512.330006,500.259000,500.317000,500.271000,1774177512.231371,2.000000,2.000000,480,640,0.200426,2.576923,-0.994941,0.703495,0.977025,2.233212,2.387655,1.744669,3.450915,2.758185,1.359676,9.807031,9.807031,9.807031,0.932452,0.690569,0.635929,0.636360,0.200426,2.576923,-0.994941
1774177512.429697,500.359000,500.417000,500.371000,1774177512.231371,2.000000,2.000000,480,640,0.200428,2.566063,-0.993299,0.720234,0.994542,2.232642,2.386717,1.743316,3.443281,2.820694,1.346144,9.788334,9.788334,9.788334,0.967060,0.712308,0.653621,0.653873,0.200428,2.566063,-0.993299
1774177512.536575,500.459000,500.507000,500.371000,1774177512.431260,2.000000,2.000000,480,640,0.200430,2.556268,-0.992217,0.737123,1.012371,2.235277,2.384061,1.739350,3.435197,2.883972,1.320769,9.771152,9.771152,9.771152,9.771152,0.734229,0.671381,0.671520,0.200430,2.556268,-0.992217
1774177512.629544,500.559000,500.617000,500.571000,1774177512.431260,2.000000,2.000000,480,640,0.200432,2.544279,-0.991483,0.754369,1.030813,2.241598,2.379309,1.727068,3.426500,2.946414,1.305766,9.756177,9.756177,9.756177,9.756177,0.756289,0.689246,0.689298,0.200432,2.544279,-0.991483
1774177512.729523,500.659000,500.717000,500.571000,1774177512.631239,2.000000,2.000000,480,640,0.200434,2.533374,-0.991447,0.771478,1.049406,2.251653,2.371947,1.715352,3.395997,3.006047,1.282651,9.743497,9.743497,9.743497,9.743497,0.778435,0.707233,0.707200,0.200434,2.533374,-0.991447
1774177512.829574,500.759000,500.817000,500.571000,1774177512.631239,2.000000,2.000000,480,640,0.200436,2.522473,-0.992086,0.788982,1.068754,2.265673,2.361919,1.717011,3.381529,3.061595,1.258379,9.732810,9.732810,9.732810,9.732810,0.800630,0.725330,0.725216,0.200436,2.522473,-0.992086
1774177512.929879,500.859000,500.907000,500.871000,1774177512.831260,2.000000,2.000000,480,640,0.200437,2.512678,-0.993389,0.806767,1.088876,2.284500,2.348161,1.716408,3.369762,3.109217,1.245648,9.724615,9.724615,9.724615,9.724615,0.822785,0.743528,0.743340,0.200437,2.512678,-0.993389
1774177513.033641,500.959000,501.007000,500.871000,1774177512.831260,2.000000,2.000000,480,640,0.200438,2.501822,-0.995578,0.824828,1.109772,2.307915,2.330535,1.697964,3.356902,3.147593,1.222141,9.718759,9.718759,9.718759,9.718759,0.844862,0.761812,0.761529,0.200438,2.501822,-0.995578
1774177513.129534,501.059000,501.107000,500.871000,1774177513.031266,2.000000,2.000000,480,640,0.200439,2.491010,-0.998624,0.843184,1.131525,2.336183,2.309397,1.702430,3.342845,3.174408,1.199183,9.715281,9.715281,9.715281,9.715281,0.866802,0.780166,0.779766,0.200439,2.491010,-0.998624
1774177513.238818,501.159000,501.207000,500.871000,1774177513.031266,2.000000,2.000000,480,640,0.200440,2.480255,-1.002481,0.861821,1.154101,2.368982,2.284024,1.691729,3.327643,3.189161,1.185148,9.713979,9.713979,9.713979,9.713979,0.888581,0.798575,0.798073,0.200440,2.480255,-1.002481
1774177513.336798,501.259000,501.307000,501.272000,1774177513.231190,2.000000,2.000000,480,640,0.200441,2.469573,-1.007354,0.880821,1.177788,2.407747,2.254292,1.690682,3.310984,3.187025,1.165153,9.715317,9.715317,9.715317,9.715317,0.910078,0.817026,0.816446,0.200441,2.469573,-1.007354
1774177513.429454,501.359000,501.407000,501.371000,1774177513.231190,2.000000,2.000000,480,640,0.200441,2.458982,-1.013184,0.900169,1.202553,2.452210,2.220323,1.677890,3.318537,3.168322,1.143532,9.719109,9.719109,9.719109,9.719109,0.931272,0.835505,0.834870,0.200441,2.458982,-1.013184
1774177513.529561,501.459000,501.507000,501.471000,1774177513.431254,2.000000,2.000000,480,640,0.200441,2.448497,-1.019988,0.919879,1.228465,2.502725,2.182190,1.684277,3.299438,3.132492,1.122426,9.677906,9.677906,9.677906,9.677906,0.952116,0.853999,0.853335,0.200441,2.448497,-1.019988
1774177513.629661,501.559000,501.607000,501.571000,1774177513.431254,2.000000,2.000000,480,640,0.200440,2.438136,-1.027770,0.939969,1.255596,2.559673,2.140067,1.672081,3.278484,3.079729,1.101816,9.686574,9.686574,9.686574,9.686574,0.972568,0.872499,0.871832,0.200440,2.438136,-1.027770
1774177513.729510,501.659000,501.707000,501.571000,1774177513.631251,2.000000,2.000000,480,640,0.200440,2.427917,-1.036527,0.960451,1.284009,2.624164,2.094221,1.661656,3.256136,3.010996,1.081679,9.697583,9.697583,9.697583,9.697583,0.992598,0.890996,0.890355,0.200440,2.427917,-1.036527
1774177513.829797,501.759000,501.807000,501.771000,1774177513.631251,2.000000,2.000000,480,640,0.200439,2.417855,-1.046251,0.981343,1.313774,2.694574,2.044982,1.665087,3.258955,2.927853,1.061993,9.665817,9.665817,9.665817,9.665817,1.012179,0.909485,0.908902,0.200439,2.417856,-1.046251
1774177513.930294,501.859000,501.907000,501.771000,1774177513.831204,2.000000,2.000000,480,640,0.200438,2.407970,-1.056919,1.002878,1.345282,2.774392,1.992752,1.665143,3.233622,2.832401,1.042735,9.681138,9.681138,9.681138,9.681138,1.031294,0.927964,0.927469,0.200438,2.407970,-1.056919
1774177514.029764,501.959000,502.007000,501.971000,1774177513.831204,2.000000,2.000000,480,640,0.200437,2.398277,-1.068449,1.024377,1.377500,2.860294,1.938263,1.658478,3.234225,2.728203,1.023844,9.655364,9.655364,9.655364,9.655364,1.049972,0.946431,0.946055,0.200437,2.398277,-1.068449
1774177514.129578,502.059000,502.107000,501.971000,1774177514.031256,2.000000,2.000000,480,640,0.200435,2.388794,-1.080913,1.046592,1.411732,2.956943,1.881328,1.653221,3.206029,2.615173,1.005382,9.674060,9.674060,9.674060,9.674060,1.068133,0.964892,0.964634,0.200435,2.388794,-1.080913
1774177514.229619,502.159000,502.207000,502.171000,1774177514.031256,2.000000,2.000000,480,640,0.200433,2.379538,-1.094194,1.069252,1.447493,3.064162,1.822974,1.649116,3.204180,2.497975,0.987254,9.653537,9.653537,9.653537,9.653537,1.085850,0.983350,0.983181,0.200433,2.379538,-1.094193
1774177514.330001,502.259000,502.307000,502.271000,1774177514.231250,2.000000,2.000000,480,640,0.200431,2.370523,-1.108245,1.092614,1.485263,3.180784,1.763578,1.646085,3.173594,2.378516,0.960733,9.635900,9.635900,9.635900,9.635900,1.103129,1.001811,1.001749,0.200431,2.370523,-1.108245
1774177514.429412,502.359000,502.407000,502.371000,1774177514.231250,2.000000,2.000000,480,640,0.200429,2.361766,-1.123006,1.116216,1.524313,3.308643,1.703621,1.644025,3.169600,2.258900,0.942801,9.658704,9.658704,9.658704,9.658704,1.119993,1.020283,1.020343,0.200429,2.361766,-1.123006
1774177514.529560,502.459000,502.507000,502.471000,1774177514.431291,2.000000,2.000000,480,640,0.200427,2.353279,-1.138364,1.140014,1.564524,3.446524,1.643710,1.642792,3.165070,2.141397,0.925525,9.643996,9.643996,9.643996,9.643996,1.136500,1.038772,1.038969,0.200427,2.353279,-1.138364
1774177514.629427,502.559000,502.607000,502.571000,1774177514.431291,2.000000,2.000000,480,640,0.200425,2.345076,-1.154331,1.164557,1.606933,3.599376,1.633592,1.659426,3.143643,2.026275,0.904964,9.632095,9.632095,9.632095,9.632095,1.152634,1.057268,1.057642,0.200425,2.345076,-1.154331
1774177514.729492,502.659000,502.707000,502.571000,1774177514.631274,2.000000,2.000000,480,640,0.200423,2.337168,-1.170777,1.189549,1.650985,3.765890,1.626637,1.676717,3.125504,1.916495,0.883119,9.621547,9.621547,9.621547,9.621547,1.168470,1.075664,1.076364,0.200423,2.337168,-1.170777
1774177514.830094,502.759000,502.807000,502.571000,1774177514.631274,2.000000,2.000000,480,640,0.200421,2.329567,-1.187619,1.214979,1.696671,3.947094,1.627819,1.695008,3.118606,1.809373,0.866215,9.612864,9.612864,9.612864,9.612864,1.184047,1.094069,1.095141,0.200421,2.329566,-1.187619
1774177514.930292,502.859000,502.907000,502.872000,1774177514.831251,2.000000,2.000000,480,640,0.200418,2.322279,-1.204768,1.240822,1.743931,4.143831,1.629498,3.318401,3.111850,1.708704,0.842040,9.638247,9.638247,9.638247,9.638247,1.199410,1.112354,1.113975,0.200418,2.322279,-1.204768
1774177515.029654,502.959000,503.007000,502.872000,1774177514.831251,2.000000,2.000000,480,640,0.200416,2.315312,-1.222131,1.267312,1.793182,4.359101,1.631768,3.275211,3.105019,1.613640,0.824711,9.630900,9.630900,9.630900,9.630900,1.214603,1.130629,1.132868,0.200416,2.315312,-1.222131
1774177515.129591,503.059000,503.107000,503.071000,1774177515.031208,2.000000,2.000000,480,640,0.200414,2.308672,-1.239616,1.293603,1.842804,4.589209,1.623201,3.233162,3.079933,1.524259,0.806692,9.624290,9.624290,9.624290,9.624290,1.229671,1.148786,1.151815,0.200414,2.308672,-1.239616
1774177515.229888,503.159000,503.207000,503.171000,1774177515.031208,2.000000,2.000000,480,640,0.200412,2.302362,-1.257127,1.320444,1.894150,4.834053,1.623255,3.192005,3.061556,1.440499,0.783653,9.618282,9.618282,9.618282,9.618282,1.244657,1.166900,1.170811,0.200412,2.302361,-1.257127
1774177515.329721,503.259000,503.307000,503.271000,1774177515.231347,2.000000,2.000000,480,640,0.200411,2.296382,-1.274569,1.347506,1.947066,5.101473,1.626448,3.151906,3.054929,1.362197,0.767008,9.613397,9.613397,9.613397,9.613397,1.259602,1.184908,1.189844,0.200411,2.296382,-1.274569
1774177515.439816,503.359000,503.407000,503.371000,1774177515.231347,2.000000,2.000000,480,640,0.200409,2.290735,-1.291865,1.374733,1.999788,3.674956,1.629804,3.112958,3.048835,1.289036,0.742773,9.608884,9.608884,9.608884,9.608884,1.274535,1.202842,1.208903,0.200409,2.290735,-1.291865
1774177515.529877,503.459000,503.507000,503.371000,1774177515.431257,2.000000,2.000000,480,640,0.200407,2.285415,-1.308889,1.402002,2.054055,3.406458,1.632599,3.075378,3.043545,1.220948,0.725926,9.631888,9.631888,9.631888,9.631888,1.289512,1.220674,1.227962,0.200407,2.285415,-1.308889
1774177515.630537,503.559000,503.607000,503.571000,1774177515.431257,2.000000,2.000000,480,640,0.200406,2.280420,-1.325572,1.429252,2.107508,3.170603,1.624813,3.039181,3.031838,1.157471,0.703589,9.626460,9.626460,9.626460,9.626460,1.304549,1.238418,1.247004,0.200406,2.280420,-1.325572
1774177515.731303,503.659000,503.707000,503.571000,1774177515.631201,2.000000,2.000000,480,640,0.200405,2.275744,-1.341829,1.456651,2.161959,2.956899,1.628594,3.004452,3.093869,1.098319,0.684699,9.621821,9.621821,9.621821,9.621821,1.319680,1.256050,1.266002,0.200405,2.275744,-1.341829
1774177515.829663,503.759000,503.807000,503.571000,1774177515.631201,2.000000,2.000000,480,640,0.200404,2.271378,-1.357579,1.483547,2.215411,2.768732,1.632362,3.001862,3.155293,1.043171,0.667358,9.617322,9.617322,9.617322,9.617322,1.334930,1.273615,1.284930,0.200404,2.271378,-1.357579
1774177515.929854,503.859000,503.907000,503.871000,1774177515.831255,2.000000,2.000000,480,640,0.200403,2.267312,-1.372747,1.509840,2.268016,2.600940,1.636093,3.000751,3.215437,0.991710,0.643220,9.636601,9.636601,9.636601,9.636601,1.350324,1.291024,1.303756,0.200403,2.267313,-1.372747
