t_wall,episode,step,raw_action_0,raw_action_1,cmd_linear_x,cmd_angular_z,pos_x,pos_y,goal_distance,goal_angle,linear_x,angular_z,lidar_min,lidar_front_min,done,terminated,truncated,terminal_reason,reward_total,reward_progress,reward_direction,reward_safe,reward_risk,reward_front_safe,reward_front_risk,reward_turn,reward_stop,reward_smooth,reward_terminal,lidar_feat_0,lidar_feat_1,lidar_feat_2,lidar_feat_3,lidar_feat_4,lidar_feat_5,lidar_feat_6,lidar_feat_7,lidar_feat_8,lidar_feat_9,lidar_feat_10,lidar_feat_11,lidar_feat_12,lidar_feat_13,lidar_feat_14
1777061102.301189,3,32,0.982553,-0.103344,0.991276,-0.051672,4.067935,6.586293,11.462552,-0.241653,0.989397,-0.042711,3.914171,6.612584,0,0,0,,-0.191263,0.000000,0.000000,0.100000,-0.075832,0.000000,-0.000000,-0.002136,0.000000,-0.000003,0.000000,6.542825,4.732885,3.976419,3.914171,4.050440,5.033700,8.625842,11.877243,5.863198,4.399522,4.085734,4.092410,4.599434,6.547982,6.468987
1777061102.460760,3,33,0.982623,-0.095168,0.991311,-0.047584,4.044909,6.743111,11.308588,-0.238228,0.989439,-0.038882,3.929278,6.625267,0,0,0,,-0.295635,0.000000,0.000000,0.100000,-0.075544,0.000000,-0.000000,-0.001944,0.000000,-0.000041,0.000000,6.637509,4.765256,3.994853,3.929278,4.061419,5.035311,8.585017,11.977427,5.868111,4.391039,4.070661,4.076376,4.572245,6.488492,6.566727
1777061102.623428,3,34,0.982702,-0.091747,0.991351,-0.045873,4.021556,6.909896,11.144863,-0.235039,0.989485,-0.037248,3.957981,6.646847,0,0,0,,-0.351036,0.000000,0.000000,0.100000,-0.074999,0.000000,-0.000000,-0.001862,0.000000,-0.000017,0.000000,6.827811,4.826769,4.030147,3.957981,4.082754,5.040068,8.515983,11.754335,5.875568,4.374284,4.042009,4.045987,4.521604,6.379586,6.762757
1777061102.771795,3,35,0.982816,-0.100105,0.991408,-0.050053,4.001880,7.057196,11.000289,-0.231991,0.989548,-0.041051,3.985385,6.672957,0,0,0,,-0.411805,0.000000,0.000000,0.100000,-0.074488,0.000000,-0.000000,-0.002053,0.000000,-0.000042,0.000000,7.018248,4.887801,4.064502,3.985385,4.102554,5.042657,8.444352,11.767335,5.886562,4.359596,4.014677,4.017399,4.473101,6.274670,6.959073
1777061102.932918,3,36,0.982934,-0.096092,0.991467,-0.048046,3.983131,7.204625,10.855597,-0.228880,0.989614,-0.039147,3.998343,6.688444,0,0,0,,-0.411474,0.000000,0.000000,0.100000,-0.074252,0.000000,-0.000000,-0.001957,0.000000,-0.000021,0.000000,7.113463,4.918386,4.081052,3.998343,4.111791,5.042851,8.406467,11.865720,5.893909,4.353195,4.001670,4.003798,4.449521,6.223198,7.057195
1777061103.091297,3,37,0.983006,-0.090765,0.991503,-0.045383,3.964116,7.362013,10.701141,-0.225910,0.989656,-0.036638,3.976982,6.718527,0,0,0,,-0.345220,0.000000,0.000000,0.100000,-0.074654,0.000000,-0.000000,-0.001832,0.000000,-0.000027,0.000000,7.305460,4.977595,4.113314,4.023124,4.129557,5.043552,8.336668,11.857455,5.908215,4.341103,3.976982,3.978096,4.405133,6.127028,7.253959
1777061103.242699,3,38,0.983119,-0.086475,0.991560,-0.043238,3.944962,7.529370,10.536915,-0.223152,0.989719,-0.034606,3.965100,6.733027,0,0,0,,-0.199163,0.000000,0.000000,0.100000,-0.074882,0.000000,-0.000000,-0.001730,0.000000,-0.000022,0.000000,7.400306,5.005689,4.128568,4.034835,4.138007,5.044013,8.304723,11.770265,5.915136,4.335455,3.965100,3.965950,4.384223,6.082035,7.352365
1777061103.403116,3,39,0.983197,-0.089720,0.991598,-0.044860,3.929970,7.667289,10.401587,-0.220877,0.989763,-0.036059,3.942604,6.763274,0,0,0,,-0.204402,0.000000,0.000000,0.100000,-0.075313,0.000000,-0.000000,-0.001803,0.000000,-0.000017,0.000000,7.592279,5.061016,4.158475,4.057511,4.154339,5.044507,8.242120,11.740911,5.929980,4.324949,3.942604,3.942943,4.344419,5.996496,7.549086
1777061103.563496,3,40,0.983307,-0.085735,0.991653,-0.042868,3.913715,7.825011,10.246835,-0.218372,0.989824,-0.034172,3.931980,6.780233,0,0,0,,-0.044141,0.000000,0.000000,0.100000,-0.075521,0.000000,-0.000000,-0.001709,0.000000,-0.000020,0.000000,7.688314,5.088584,4.172833,4.068149,4.161916,5.043944,8.209736,11.833020,5.938826,4.320508,3.931980,3.932061,4.325176,5.954776,7.647663
1777061103.716220,3,41,0.983377,-0.079750,0.991689,-0.039875,3.898356,7.982830,10.091994,-0.216266,0.989865,-0.031367,3.911583,6.812325,0,0,0,,0.047567,0.000000,0.000000,0.100000,-0.075918,0.000000,-0.000000,-0.001568,0.000000,-0.000030,0.000000,7.880978,5.141143,4.200481,4.088470,4.176479,5.043384,8.150980,11.906777,5.955457,4.312041,3.911981,3.911583,4.289200,5.877421,7.844931
1777061103.891385,3,42,0.983481,-0.070970,0.991740,-0.035485,3.883814,8.140735,9.937084,-0.214787,0.989922,-0.027277,3.892768,6.839457,0,0,0,,0.134428,0.000000,0.000000,0.100000,-0.076289,0.000000,-0.000000,-0.001364,0.000000,-0.000044,0.000000,8.074526,5.189417,4.226140,4.107357,4.190422,5.044359,8.102986,11.959182,5.968922,4.303616,3.893581,3.892768,4.256749,5.808988,8.042078
1777061104.040927,3,43,0.983580,-0.064612,0.991790,-0.032306,3.869994,8.298714,9.782126,-0.213885,0.989977,-0.024308,3.883738,6.851080,0,0,0,,0.217086,0.000000,0.000000,0.100000,-0.076471,0.000000,-0.000000,-0.001215,0.000000,-0.000032,0.000000,8.171617,5.211890,4.238238,4.116282,4.197271,5.045506,8.082668,11.859591,5.974354,4.299236,3.884739,3.883738,4.241769,5.777977,8.140805
1777061104.194164,3,44,0.983668,-0.068486,0.991834,-0.034243,3.857645,8.446878,9.636821,-0.213070,0.990025,-0.026061,3.866566,6.874255,0,0,0,,0.258945,0.000000,0.000000,0.100000,-0.076814,0.000000,-0.000000,-0.001303,0.000000,-0.000020,0.000000,8.366043,5.255521,4.261689,4.133510,4.210428,5.047526,8.043883,11.661766,5.985399,4.291170,3.868098,3.866566,4.213181,5.718845,8.338523
1777061104.353913,3,45,0.983805,-0.073351,0.991903,-0.036676,3.845916,8.595102,9.491478,-0.212005,0.990098,-0.028269,3.858314,6.888463,0,0,0,,0.316600,0.000000,0.000000,0.100000,-0.076984,0.000000,-0.000000,-0.001413,0.000000,-0.000025,0.000000,8.463205,5.277967,4.273207,4.141738,4.216476,5.047513,8.021840,11.562943,5.992842,4.287949,3.860226,3.858314,4.199101,5.689132,8.437258
1777061104.505428,3,46,0.983903,-0.075404,0.991951,-0.037702,3.834135,8.753273,9.336396,-0.210680,0.990153,-0.029176,3.842746,6.922639,0,0,0,,0.383078,0.000000,0.000000,0.100000,-0.077300,0.000000,-0.000000,-0.001459,0.000000,-0.000011,0.000000,8.657451,5.323286,4.295928,4.157389,4.227522,5.045345,7.972266,11.365520,6.011931,4.283276,3.845464,3.842746,4.171423,5.629452,8.634708
1777061104.665925,3,47,0.984060,-0.076392,0.992030,-0.038196,3.823798,8.901620,9.190955,-0.209373,0.990236,-0.029593,3.835462,6.941566,0,0,0,,0.382202,0.000000,0.000000,0.100000,-0.077454,0.000000,-0.000000,-0.001480,0.000000,-0.000006,0.000000,8.754622,5.345667,4.306879,4.164574,4.232541,5.043590,7.946519,11.267792,6.022854,4.281628,3.838589,3.835462,4.158060,5.600227,8.733590
1777061104.815723,3,48,0.984170,-0.076211,0.992085,-0.038105,3.813534,9.059919,9.035762,-0.207998,0.990297,-0.029469,3.821701,6.982439,0,0,0,,0.444301,0.000000,0.000000,0.100000,-0.077737,0.000000,-0.000000,-0.001473,0.000000,-0.000001,0.000000,8.949141,5.390465,4.328411,4.178362,4.241854,5.038872,7.892716,11.068642,6.046991,4.279589,3.825871,3.821701,4.132448,5.543503,8.931697
1777061104.975672,3,49,0.984336,-0.074715,0.992168,-0.037358,3.804623,9.208380,8.890218,-0.206817,0.990385,-0.028743,3.815241,7.003916,0,0,0,,0.439230,0.000000,0.000000,0.100000,-0.077876,0.000000,-0.000000,-0.001437,0.000000,-0.000008,0.000000,9.047487,5.412656,4.338708,4.184818,4.246085,5.036119,7.865838,10.969688,6.059882,4.279105,3.820025,3.815241,4.120284,5.516279,9.030479
1777061105.135430,3,50,0.984453,-0.073181,0.992226,-0.036590,3.795861,9.366792,8.734923,-0.205713,0.990449,-0.027991,3.803349,7.047606,0,0,0,,0.496951,0.000000,0.000000,0.100000,-0.078125,0.000000,-0.000000,-0.001400,0.000000,-0.000008,0.000000,9.241578,5.455136,4.358324,4.196770,4.253836,5.030233,7.813380,10.772004,6.086367,4.278933,3.809325,3.803349,4.097425,5.464755,9.228277
1777061105.286452,3,51,0.984614,-0.070377,0.992307,-0.035189,3.787846,9.525256,8.579584,-0.204829,0.990537,-0.026654,3.792738,7.092000,0,0,0,,0.514361,0.000000,0.000000,0.100000,-0.078350,0.000000,-0.000000,-0.001333,0.000000,-0.000015,0.000000,9.437041,5.495597,4.376626,4.207386,4.260673,5.023912,7.762796,10.573784,6.113598,4.279743,3.799901,3.792738,4.076488,5.417070,9.426484
1777061105.447773,3,52,0.984768,-0.067181,0.992384,-0.033590,3.780979,9.673861,8.433919,-0.204273,0.990619,-0.025140,3.787750,7.113863,0,0,0,,0.482638,0.000000,0.000000,0.100000,-0.078460,0.000000,-0.000000,-0.001257,0.000000,-0.000017,0.000000,9.534940,5.514835,4.385227,4.212310,4.263790,5.020759,7.738772,10.474642,6.127080,4.280388,3.795638,3.787750,4.066793,5.394876,9.525729
1777061105.597275,3,53,0.984876,-0.064956,0.992438,-0.032478,3.773916,9.842322,8.268805,-0.203917,0.990679,-0.024073,3.778684,7.156938,0,0,0,,0.545916,0.000000,0.000000,0.100000,-0.078653,0.000000,-0.000000,-0.001204,0.000000,-0.000012,0.000000,9.732018,5.551411,4.401379,4.221423,4.269447,5.014448,7.693016,10.276534,6.153780,4.282129,3.787950,3.778684,4.048840,5.353526,9.723595
1777061105.757649,3,54,0.985014,-0.061593,0.992507,-0.030796,3.768648,9.981087,8.132814,-0.203885,0.990753,-0.022489,3.774586,7.178237,0,0,0,,0.450776,0.000000,0.000000,0.100000,-0.078744,0.000000,-0.000000,-0.001124,0.000000,-0.000018,0.000000,9.829224,5.568804,4.408954,4.225555,4.271989,5.011260,7.671115,10.177554,6.167058,4.283232,3.784509,3.774586,4.040534,5.334245,9.822639
1777061105.917831,3,55,0.985104,-0.059342,0.992552,-0.029671,3.763200,10.139704,7.977389,-0.204109,0.990803,-0.021415,3.767204,7.219557,0,0,0,,0.514125,0.000000,0.000000,0.100000,-0.078902,0.000000,-0.000000,-0.001071,0.000000,-0.000012,0.000000,10.004425,5.601541,4.423053,4.232915,4.276567,5.005024,7.629875,9.979342,6.192912,4.285717,3.778365,3.767204,4.025285,5.298630,10.020948
1777061106.067735,3,56,0.985201,-0.056796,0.992601,-0.028398,3.758334,10.298349,7.821969,-0.204600,0.990856,-0.020207,3.763845,7.240196,0,0,0,,0.514130,0.000000,0.000000,0.100000,-0.078977,0.000000,-0.000000,-0.001010,0.000000,-0.000013,0.000000,10.061795,5.617172,4.429669,4.236276,4.278581,5.001808,7.609861,9.880074,6.205910,4.287209,3.775655,3.763845,4.018222,5.281931,10.120200
1777061106.228684,3,57,0.985276,-0.055300,0.992638,-0.027650,3.754277,10.447100,7.676274,-0.205290,0.990898,-0.019487,3.757676,7.280356,0,0,0,,0.482335,0.000000,0.000000,0.100000,-0.079110,0.000000,-0.000000,-0.000974,0.000000,-0.000008,0.000000,10.171175,5.646557,4.441936,4.242375,4.282131,4.995456,7.571943,9.681665,6.231307,4.290457,3.770897,3.757676,4.005293,5.251080,10.190753
1777061106.387857,3,58,0.985360,-0.052113,0.992680,-0.026057,3.750464,10.605788,7.520886,-0.206306,0.990945,-0.017987,3.754942,7.300661,0,0,0,,0.514111,0.000000,0.000000,0.100000,-0.079171,0.000000,-0.000000,-0.000899,0.000000,-0.000016,0.000000,10.224722,5.660524,4.447641,4.245103,4.283625,4.992153,7.553448,9.582517,6.244238,4.292356,3.768850,3.754942,3.999298,5.236521,10.129571
1777061106.549152,3,59,0.985467,-0.047404,0.992733,-0.023702,3.747146,10.764495,7.365528,-0.207743,0.991022,-0.015659,3.750157,7.338289,0,0,0,,0.514161,0.000000,0.000000,0.100000,-0.079278,0.000000,-0.000000,-0.000783,0.000000,-0.000024,0.000000,10.323082,5.686192,4.458092,4.249990,4.286286,4.985965,7.519429,9.384294,6.268233,4.296029,3.765312,3.750157,3.988621,5.210470,10.020510
1777061106.708344,3,60,0.985579,-0.041211,0.992790,-0.020606,3.744263,10.923224,7.210215,-0.209733,0.991101,-0.012656,3.746183,7.370522,0,0,0,,0.514256,0.000000,0.000000,0.100000,-0.079369,0.000000,-0.000000,-0.000633,0.000000,-0.000032,0.000000,10.407434,5.708020,4.466908,4.253924,4.288546,4.980834,7.491247,9.186052,6.288763,4.299208,3.762388,3.746183,3.979705,5.188735,9.930298
1777061106.861648,3,61,0.985666,-0.037057,0.992833,-0.018529,3.741747,11.081967,7.054968,-0.212252,0.991147,-0.010711,3.744452,7.384557,0,0,0,,0.514353,0.000000,0.000000,0.100000,-0.079409,0.000000,-0.000000,-0.000536,0.000000,-0.000021,0.000000,10.444799,5.717655,4.470768,4.255663,4.289561,4.978662,7.479198,9.086740,6.297684,4.300575,3.761111,3.744452,3.975842,5.179355,9.891672
1777061107.022380,3,62,0.985734,-0.034946,0.992867,-0.017473,3.739549,11.240721,6.899806,-0.215170,0.991183,-0.009712,3.741376,7.409063,0,0,0,,0.514370,0.000000,0.000000,0.100000,-0.079477,0.000000,-0.000000,-0.000486,0.000000,-0.000011,0.000000,10.509371,5.734268,4.477517,4.258735,4.291379,4.974994,7.458480,8.888175,6.313228,4.302927,3.758865,3.741376,3.969108,5.163075,9.825089
1777061107.183154,3,63,0.985786,-0.033580,0.992893,-0.016790,3.737754,11.389562,6.754432,-0.218184,0.991212,-0.009061,3.739972,7.420857,0,0,0,,0.482639,0.000000,0.000000,0.100000,-0.079510,0.000000,-0.000000,-0.000453,0.000000,-0.000007,0.000000,10.539971,5.742043,4.480627,4.260105,4.292156,4.973165,7.448753,8.788911,6.320742,4.304148,3.757907,3.739972,3.966048,5.155579,9.794296
1777061107.342251,3,64,0.985834,-0.032374,0.992917,-0.016187,3.736011,11.558255,6.589793,-0.221907,0.991238,-0.008481,3.737525,7.443483,0,0,0,,0.546149,0.000000,0.000000,0.100000,-0.079564,0.000000,-0.000000,-0.000424,0.000000,-0.000006,0.000000,10.597409,5.756460,4.486302,4.262519,4.293454,4.969557,7.429990,8.590409,6.335220,4.306660,3.756295,3.737525,3.960512,5.141813,9.737463
1777061107.492570,3,65,0.985869,-0.031442,0.992934,-0.015721,3.734719,11.707108,6.444638,-0.225465,0.991258,-0.008032,3.735522,7.465541,0,0,0,,0.482651,0.000000,0.000000,0.100000,-0.079608,0.000000,-0.000000,-0.000402,0.000000,-0.000005,0.000000,10.651330,5.769721,4.491397,4.264534,4.294409,4.965833,7.412069,8.391937,6.349442,4.309378,3.755081,3.735522,3.955627,5.129319,9.685271
1777061107.652102,3,66,0.985886,-0.030862,0.992943,-0.015431,3.733646,11.855965,6.299606,-0.229274,0.991268,-0.007744,3.734678,7.476476,0,0,0,,0.482676,0.000000,0.000000,0.100000,-0.079627,0.000000,-0.000000,-0.000387,0.000000,-0.000003,0.000000,10.677234,5.775984,4.493700,4.265380,4.294754,4.963948,7.403379,8.292710,6.356535,4.310831,3.754618,3.734678,3.953403,5.123478,9.660601
1777061107.812275,3,67,0.985916,-0.029777,0.992958,-0.014889,3.732737,12.014749,6.145048,-0.233639,0.991285,-0.007205,3.733293,7.498075,0,0,0,,0.514470,0.000000,0.000000,0.100000,-0.079658,0.000000,-0.000000,-0.000360,0.000000,-0.000006,0.000000,10.727095,5.787827,4.497979,4.266818,4.295206,4.960009,7.386061,8.094273,6.370627,4.313904,3.753966,3.733293,3.949383,5.112606,9.614110
1777061107.969332,3,68,0.985920,-0.029088,0.992960,-0.014544,3.732022,12.183460,5.981013,-0.238642,0.991289,-0.006837,3.732746,7.508704,0,0,0,,0.546281,0.000000,0.000000,0.100000,-0.079670,0.000000,-0.000000,-0.000342,0.000000,-0.000003,0.000000,10.750717,5.793336,4.499906,4.267395,4.295314,4.958013,7.377666,7.995060,6.377601,4.315512,3.753771,3.732746,3.947583,5.107571,9.592287
1777061108.124802,3,69,0.985946,-0.027737,0.992973,-0.013868,3.731597,12.332325,5.836447,-0.243407,0.991304,-0.006139,3.731930,7.529369,0,0,0,,0.482828,0.000000,0.000000,0.100000,-0.079688,0.000000,-0.000000,-0.000307,0.000000,-0.000007,0.000000,10.794954,5.803461,4.503325,4.268207,4.295316,4.954029,7.361475,7.796644,6.391233,4.318817,3.753622,3.731930,3.944408,5.098359,9.551773
1777061108.283930,3,70,0.985929,-0.027366,0.992965,-0.013683,3.731342,12.491115,5.682438,-0.248862,0.991297,-0.005812,3.731653,7.539352,0,0,0,,0.514654,0.000000,0.000000,0.100000,-0.079694,0.000000,-0.000000,-0.000291,0.000000,-0.000002,0.000000,10.815766,5.808129,4.504841,4.268471,4.295216,4.952006,7.353712,7.697439,6.397854,4.320498,3.753659,3.731653,3.943029,5.094181,9.533096
1777061108.434215,3,71,0.985941,-0.026224,0.992970,-0.013112,3.731280,12.639980,5.538255,-0.254373,0.991303,-0.004607,3.731346,7.499035,0,0,0,,0.482997,0.000000,0.000000,0.100000,-0.079701,0.000000,-0.000000,-0.000230,0.000000,-0.000006,0.000000,10.854881,5.816714,4.507499,4.268760,4.294826,4.948015,7.338799,7.499035,6.410806,4.323939,3.753950,3.731346,3.940649,5.086583,9.498474
1777061108.595528,3,72,0.985907,-0.026119,0.992954,-0.013059,3.731370,12.788845,5.394289,-0.260151,0.991284,-0.008483,3.731310,7.399774,0,0,0,,0.482750,0.000000,0.000000,0.100000,-0.079700,0.000000,-0.000000,-0.000424,0.000000,-0.000001,0.000000,10.872326,5.820454,4.508595,4.268796,4.294550,4.946074,7.331810,7.399774,6.416830,4.325608,3.754182,3.731310,3.939686,5.083307,9.483222
1777061108.749065,3,73,0.985906,-0.025184,0.992953,-0.012592,3.731688,12.947629,5.240970,-0.265902,0.991274,-0.018160,3.731419,7.201177,0,0,0,,0.513927,0.000000,0.000000,0.100000,-0.079697,0.000000,-0.000000,-0.000908,0.000000,-0.000005,0.000000,10.924484,5.831431,4.511697,4.268706,4.293533,4.940100,7.310832,7.201177,6.435371,4.330883,3.755102,3.731419,3.937025,5.073790,9.438255
1777061108.904766,3,74,0.985870,-0.021388,0.992935,-0.010694,3.732379,13.106412,5.087887,-0.271600,0.991255,-0.016461,3.731859,7.002592,0,0,0,,0.513914,0.000000,0.000000,0.100000,-0.079686,0.000000,-0.000000,-0.000823,0.000000,-0.000019,0.000000,11.002997,5.847550,4.515959,4.268231,4.291671,4.930801,7.182378,7.002592,6.464110,4.339299,3.756894,3.731859,3.933466,5.060122,9.372573
1777061109.064417,3,75,0.985844,-0.002971,0.992922,-0.001485,3.733335,13.255267,4.944615,-0.278239,0.991240,-0.007837,3.732323,6.903332,0,0,0,,0.482491,0.000000,0.000000,0.100000,-0.079675,0.000000,-0.000000,-0.000392,0.000000,-0.000092,0.000000,11.032367,5.853302,4.517269,4.267741,4.290648,4.926892,7.082469,6.903332,6.475586,4.342861,3.757897,3.732323,3.932467,5.055421,9.348834
1777061109.215340,3,76,0.985838,0.009819,0.992919,0.004909,3.734495,13.414044,4.792128,-0.286905,0.991236,-0.001908,3.733651,6.704852,0,0,0,,0.514632,0.000000,0.000000,0.100000,-0.079646,0.000000,-0.000000,-0.000095,0.000000,-0.000064,0.000000,11.048951,5.855634,4.517032,4.266404,4.288963,4.923198,6.880040,6.704852,6.484862,4.346378,3.759583,3.733651,3.932897,5.053754,9.336007
1777061109.374405,3,77,0.985758,0.027955,0.992879,0.013977,3.735564,13.562894,4.649564,-0.296713,0.991198,0.006454,3.734408,6.605619,0,0,0,,0.482718,0.000000,0.000000,0.100000,-0.079627,0.000000,-0.000000,-0.000323,0.000000,-0.000091,0.000000,11.041999,5.853558,4.515949,4.265649,4.288294,4.922891,6.777905,6.605619,6.484345,4.346741,3.760253,3.734408,3.933948,5.055687,9.342131
1777061109.525662,3,78,0.985713,0.035003,0.992857,0.017501,3.736504,13.721664,4.498009,-0.308679,0.991177,0.009673,3.735902,6.407186,0,0,0,,0.514519,0.000000,0.000000,0.100000,-0.079593,0.000000,-0.000000,-0.000484,0.000000,-0.000035,0.000000,10.989300,5.841248,4.511464,4.264187,4.287668,4.926528,6.571455,6.407186,6.469714,4.343603,3.760893,3.735902,3.937923,5.066304,9.386007
1777061109.685367,3,79,0.985578,0.043842,0.992789,0.021921,3.737110,13.870504,4.356486,-0.321185,0.991112,0.013699,3.736533,6.308975,0,0,0,,0.482690,0.000000,0.000000,0.100000,-0.079575,0.000000,-0.000000,-0.000685,0.000000,-0.000045,0.000000,10.956359,5.833924,4.508982,4.263597,4.287614,4.929252,6.468941,6.308975,6.456788,4.341221,3.760969,3.736533,3.940146,5.072745,9.413792
1777061109.835515,3,80,0.985501,0.046019,0.992751,0.023009,3.737377,14.029262,4.206217,-0.335723,0.991077,0.014530,3.737319,6.109655,0,0,0,,0.514575,0.000000,0.000000,0.100000,-0.079555,0.000000,-0.000000,-0.000727,0.000000,-0.000011,0.000000,10.872791,5.815612,4.503211,4.262792,4.288234,4.937373,6.259959,6.109655,6.257046,4.334060,3.760463,3.737319,3.945229,5.088701,9.485394
1777061109.995483,3,81,0.985262,0.037428,0.992631,0.018714,3.737269,14.178084,4.066060,-0.349913,0.990952,0.011833,3.737469,6.010453,0,0,0,,0.482835,0.000000,0.000000,0.100000,-0.079542,0.000000,-0.000000,-0.000592,0.000000,-0.000044,0.000000,10.830557,5.806509,4.500502,4.262641,4.288825,4.941913,6.156068,6.010453,6.157650,4.330144,3.759969,3.737469,3.947597,5.096611,9.521975
1777061110.155522,3,82,0.985128,0.031938,0.992564,0.015969,3.736829,14.336811,3.917393,-0.366572,0.990891,0.021798,3.737358,5.811919,0,0,0,,0.513895,0.000000,0.000000,0.100000,-0.079539,0.000000,-0.000000,-0.001090,0.000000,-0.000028,0.000000,10.758493,5.791224,4.496219,4.262805,4.290292,4.950377,5.949070,5.811919,5.958213,4.322796,3.758718,3.737358,3.951399,5.110160,9.586452
1777061110.315545,3,83,0.984815,0.022639,0.992407,0.011319,3.735923,14.495519,3.769738,-0.384454,0.990732,0.016991,3.736690,5.613454,0,0,0,,0.513868,0.000000,0.000000,0.100000,-0.079541,0.000000,-0.000000,-0.000850,0.000000,-0.000048,0.000000,10.672525,5.773337,4.491608,4.263377,4.292729,4.961578,5.741578,5.613454,5.759475,4.313157,3.756642,3.736690,3.955532,5.126233,9.665779
1777061110.466460,3,84,0.984443,0.010975,0.992222,0.005488,3.734644,14.654197,3.623188,-0.402856,0.990543,0.011534,3.736088,5.514265,0,0,0,,0.513876,0.000000,0.000000,0.100000,-0.079539,0.000000,-0.000000,-0.000577,0.000000,-0.000060,0.000000,10.640381,5.766909,4.490205,4.263965,4.294050,4.966379,5.638467,5.514265,5.659512,4.309023,3.755490,3.736088,3.956780,5.132044,9.696115
1777061110.626123,3,85,0.984235,0.004887,0.992117,0.002443,3.733220,14.802933,3.486874,-0.420805,0.990437,0.008703,3.734465,5.315948,0,0,0,,0.482074,0.000000,0.000000,0.100000,-0.079565,0.000000,-0.000000,-0.000435,0.000000,-0.000031,0.000000,10.602673,5.760074,4.489385,4.265591,4.296603,4.973445,5.433680,5.315948,5.458155,4.302849,3.753175,3.734465,3.957427,5.138158,9.732171
1777061110.786292,3,86,0.983777,-0.001782,0.991888,-0.000891,3.731539,14.961556,3.342734,-0.441032,0.990207,0.005616,3.733517,5.216803,0,0,0,,0.513738,0.000000,0.000000,0.100000,-0.079566,0.000000,-0.000000,-0.000281,0.000000,-0.000036,0.000000,10.589472,5.758013,4.489450,4.266547,4.297905,4.976484,5.331609,5.216803,5.357156,4.300161,3.751969,3.733517,3.957303,5.139960,9.744748
1777061110.947566,3,87,0.983522,-0.005436,0.991761,-0.002718,3.729761,15.120151,3.200035,-0.462654,0.990079,0.003924,3.731414,5.018559,0,0,0,,0.513598,0.000000,0.000000,0.100000,-0.079601,0.000000,-0.000000,-0.000196,0.000000,-0.000020,0.000000,10.578702,5.757383,4.490700,4.268661,4.300387,4.980948,5.128274,5.018559,5.154373,4.296087,3.749592,3.731414,3.955985,5.140286,9.754888
1777061111.096921,3,88,0.982853,-0.008464,0.991426,-0.004232,3.727931,15.278706,3.058960,-0.486005,0.989745,0.002524,3.729169,4.820362,0,0,0,,0.513424,0.000000,0.000000,0.100000,-0.079622,0.000000,-0.000000,-0.000126,0.000000,-0.000018,0.000000,10.577402,5.758934,4.492646,4.270912,4.302807,4.984437,4.925443,4.820362,4.951142,4.292790,3.747223,3.729169,3.953999,5.138586,9.755783
1777061111.258329,3,89,0.982038,-0.010255,0.991019,-0.005128,3.726201,15.427293,2.928389,-0.509737,0.989337,0.001697,3.728019,4.721298,0,0,0,,0.481488,0.000000,0.000000,0.100000,-0.079614,0.000000,-0.000000,-0.000085,0.000000,-0.000013,0.000000,10.579382,5.760286,4.493793,4.272050,4.303972,4.985871,4.824185,4.721298,4.849428,4.291385,3.746055,3.728019,3.952825,5.137161,9.753553
1777061111.408830,3,90,0.981504,-0.010855,0.990752,-0.005427,3.724358,15.585735,2.791142,-0.537391,0.989070,0.001421,3.725709,4.523236,0,0,0,,0.512931,0.000000,0.000000,0.100000,-0.079642,0.000000,-0.000000,-0.000071,0.000000,-0.000006,0.000000,10.586343,5.763680,4.496309,4.274372,4.306284,4.988429,4.621855,4.523236,4.645939,4.288846,3.743752,3.725709,3.950308,5.133742,9.746366
1777061111.567327,3,91,0.980463,-0.011966,0.990231,-0.005983,3.722642,15.734211,2.664659,-0.565807,0.988550,0.000910,3.724555,4.424238,0,0,0,,0.480994,0.000000,0.000000,0.100000,-0.079624,0.000000,-0.000000,-0.000045,0.000000,-0.000011,0.000000,10.590499,5.765507,4.497607,4.275524,4.307415,4.989599,4.520755,4.424238,4.544194,4.287661,3.742615,3.724555,3.949005,5.131871,9.741981
1777061111.729349,3,92,0.979776,-0.012558,0.989888,-0.006279,3.720835,15.892521,2.532419,-0.599149,0.988207,0.000638,3.722263,4.226335,0,0,0,,0.512379,0.000000,0.000000,0.100000,-0.079646,0.000000,-0.000000,-0.000032,0.000000,-0.000006,0.000000,10.601140,5.769682,4.500311,4.277812,4.309612,4.991659,4.318721,4.226335,4.340721,4.285524,3.740392,3.722263,3.946298,5.127732,9.731220
1777061111.880222,3,93,0.978263,-0.014529,0.989132,-0.007264,3.719062,16.050739,2.403389,-0.636002,0.987451,-0.000267,3.721130,4.127415,0,0,0,,0.512055,0.000000,0.000000,0.100000,-0.079609,0.000000,-0.000000,-0.000013,0.000000,-0.000017,0.000000,10.607121,5.771897,4.501694,4.278943,4.310681,4.992580,4.217758,4.127415,4.238994,4.284547,3.739306,3.721130,3.944916,5.125533,9.725160
1777061112.039210,3,94,0.977013,-0.016670,0.988506,-0.008335,3.717450,16.198964,2.285811,-0.674115,0.986826,-0.001250,3.718896,3.929744,0,0,0,,0.479966,0.000000,0.000000,0.100000,-0.079606,0.000000,-0.000000,-0.000062,0.000000,-0.000017,0.000000,10.624104,5.777418,4.504743,4.281168,4.312667,4.855162,4.016172,3.929744,4.035529,4.283167,3.737251,3.718896,3.941891,5.120134,9.708050
